,Year,Month,State,Precipitation
1453,1909,2,NEBRASKA,0.9802008806125769
1454,1909,3,NEBRASKA,1.3597276336584365
1455,1909,4,NEBRASKA,1.960729280500188
1456,1909,5,NEBRASKA,3.1226036714784784
1457,1909,6,NEBRASKA,4.001052523269452
1458,1909,7,NEBRASKA,2.842236560701047
1459,1909,8,NEBRASKA,2.721689727905468
1460,1909,9,NEBRASKA,2.302782289194092
1461,1909,10,NEBRASKA,1.3018180052793824
1462,1909,11,NEBRASKA,1.5170377264593966
1463,1909,12,NEBRASKA,0.964867186283458
1464,1909,1,NORTH DAKOTA,0.4973753168486575
1465,1909,2,NORTH DAKOTA,0.48478364800474216
1466,1909,3,NORTH DAKOTA,0.6509617640452053
1467,1909,4,NORTH DAKOTA,1.4057415800465694
1468,1909,5,NORTH DAKOTA,2.655370467311782
1469,1909,6,NORTH DAKOTA,3.269402940227681
1470,1909,7,NORTH DAKOTA,2.744771612561987
1471,1909,8,NORTH DAKOTA,2.2934945458463933
1472,1909,9,NORTH DAKOTA,1.6370749786308065
1473,1909,10,NORTH DAKOTA,1.0702334271378864
1474,1909,11,NORTH DAKOTA,0.7441386615234893
1475,1909,12,NORTH DAKOTA,0.5975914669718198
1476,1909,1,OKLAHOMA,1.376477736093558
1477,1909,2,OKLAHOMA,1.3966669754851637
1478,1909,3,OKLAHOMA,2.1548074226348315
1479,1909,4,OKLAHOMA,3.110813207299316
1480,1909,5,OKLAHOMA,4.718697316338884
1481,1909,6,OKLAHOMA,3.5692214735228815
1482,1909,7,OKLAHOMA,2.840493743940321
1483,1909,8,OKLAHOMA,2.533659899244975
1484,1909,9,OKLAHOMA,2.5386501033165594
1485,1909,10,OKLAHOMA,1.8159392409195314
1486,1909,11,OKLAHOMA,3.167849969940948
1487,1909,12,OKLAHOMA,1.2819341492057965
1488,1909,1,SOUTH DAKOTA,0.5914935507772388
1489,1909,2,SOUTH DAKOTA,0.7002162324820012
1490,1909,3,SOUTH DAKOTA,0.9003768095979515
1491,1909,4,SOUTH DAKOTA,1.6490443953813556
1492,1909,5,SOUTH DAKOTA,3.378652514829368
1493,1909,6,SOUTH DAKOTA,3.543214005474976
1494,1909,7,SOUTH DAKOTA,2.424528966074437
1495,1909,8,SOUTH DAKOTA,2.387429184832575
1496,1909,9,SOUTH DAKOTA,1.814280686152299
1497,1909,10,SOUTH DAKOTA,1.1157779381726114
1498,1909,11,SOUTH DAKOTA,0.7381972519380762
1499,1909,12,SOUTH DAKOTA,1.013897033571792
1500,1909,1,TEXAS,0.668335787428722
1501,1909,2,TEXAS,1.0523886003773797
1502,1909,3,TEXAS,1.8061649722202924
1503,1909,4,TEXAS,2.0865468375456313
1504,1909,5,TEXAS,3.183499310653736
1505,1909,6,TEXAS,2.5804876055752612
1506,1909,7,TEXAS,2.43676906207276
1507,1909,8,TEXAS,2.348594787584577
1508,1909,9,TEXAS,2.4364991599756136
1509,1909,10,TEXAS,2.351258516376165
1510,1909,11,TEXAS,2.425950862291149
1511,1909,12,TEXAS,1.5263158415838436
1512,1910,1,COLORADO,1.125327075669216
1513,1910,2,COLORADO,1.1577314770974667
1514,1910,3,COLORADO,1.2830444489231525
1515,1910,4,COLORADO,1.694181408849418
1516,1910,5,COLORADO,2.04038264271634
1517,1910,6,COLORADO,1.2791525798728816
1518,1910,7,COLORADO,2.1867065752166095
1519,1910,8,COLORADO,1.9465786909349754
1520,1910,9,COLORADO,1.3984867475497185
1521,1910,10,COLORADO,1.5629091528674055
1522,1910,11,COLORADO,1.201825631271266
1523,1910,12,COLORADO,1.011772836217284
1524,1910,1,KANSAS,0.7620636465849716
1525,1910,2,KANSAS,0.9047532214271163
1526,1910,3,KANSAS,1.290854324579331
1527,1910,4,KANSAS,1.9599187190453484
1528,1910,5,KANSAS,3.900138867132079
1529,1910,6,KANSAS,3.2885415789206562
1530,1910,7,KANSAS,3.1076726100070378
1531,1910,8,KANSAS,2.9425665829923675
1532,1910,9,KANSAS,2.9471023616091663
1533,1910,10,KANSAS,1.0175884700778923
1534,1910,11,KANSAS,0.85355444894287
1535,1910,12,KANSAS,0.7425616056462775
1536,1910,1,MINNESOTA,0.7597156114967711
1537,1910,2,MINNESOTA,0.7171385114892663
1538,1910,3,MINNESOTA,1.1358295588508502
1539,1910,4,MINNESOTA,1.563732932754332
1540,1910,5,MINNESOTA,2.2644353888865623
1541,1910,6,MINNESOTA,3.7631538078244713
1542,1910,7,MINNESOTA,3.3551852459226144
1543,1910,8,MINNESOTA,3.1305529502969898
1544,1910,9,MINNESOTA,2.72462323326119
1545,1910,10,MINNESOTA,1.3884123120091942
1546,1910,11,MINNESOTA,1.2272646491225427
1547,1910,12,MINNESOTA,0.7566812271573415
1548,1910,1,MONTANA,1.0720397380345212
1549,1910,2,MONTANA,1.228965568526709
1550,1910,3,MONTANA,1.353590624050366
1551,1910,4,MONTANA,1.3337821702917096
1552,1910,5,MONTANA,2.149171617021915
1553,1910,6,MONTANA,3.0860622966047853
1554,1910,7,MONTANA,1.216431304743531
1555,1910,8,MONTANA,1.216166175821475
1556,1910,9,MONTANA,1.867456217035994
1557,1910,10,MONTANA,1.343781642477541
1558,1910,11,MONTANA,1.574288758662249
1559,1910,12,MONTANA,1.164181483743211
1560,1910,1,NEBRASKA,0.6108230577707251
1561,1910,2,NEBRASKA,0.5262147305714081
1562,1910,3,NEBRASKA,0.9409552825549032
1563,1910,4,NEBRASKA,1.9388170026798806
1564,1910,5,NEBRASKA,3.346548411796419
1565,1910,6,NEBRASKA,3.445324199539401
1566,1910,7,NEBRASKA,2.669587050568725
1567,1910,8,NEBRASKA,2.785214873842822
1568,1910,9,NEBRASKA,2.060216528036319
1569,1910,10,NEBRASKA,0.9510963043713103
1570,1910,11,NEBRASKA,0.7186014831808094
1571,1910,12,NEBRASKA,0.6325711959365312
1572,1910,1,NORTH DAKOTA,0.4660992133964968
1573,1910,2,NORTH DAKOTA,0.5351929875713742
1574,1910,3,NORTH DAKOTA,0.7932521302336316
1575,1910,4,NORTH DAKOTA,0.9120915857041829
1576,1910,5,NORTH DAKOTA,1.8443071315810298
1577,1910,6,NORTH DAKOTA,3.325761617251725
1578,1910,7,NORTH DAKOTA,2.356500550669306
1579,1910,8,NORTH DAKOTA,2.3066543003556137
1580,1910,9,NORTH DAKOTA,1.5879005405029565
1581,1910,10,NORTH DAKOTA,0.8660868655697869
1582,1910,11,NORTH DAKOTA,0.6974625116699379
1583,1910,12,NORTH DAKOTA,0.4374626614019983
1584,1910,1,OKLAHOMA,1.3882504086932692
1585,1910,2,OKLAHOMA,1.4687686938864486
1586,1910,3,OKLAHOMA,1.7482989938869875
1587,1910,4,OKLAHOMA,2.6482269711958355
1588,1910,5,OKLAHOMA,4.51352502357113
1589,1910,6,OKLAHOMA,3.6127152527590294
1590,1910,7,OKLAHOMA,2.6854754948823127
1591,1910,8,OKLAHOMA,2.4286452652693042
1592,1910,9,OKLAHOMA,2.3712550646325035
1593,1910,10,OKLAHOMA,2.0526096510231
1594,1910,11,OKLAHOMA,0.7189798319327733
1595,1910,12,OKLAHOMA,0.7500063246825236
1596,1910,1,SOUTH DAKOTA,0.5367600984113284
1597,1910,2,SOUTH DAKOTA,0.5258403254928027
1598,1910,3,SOUTH DAKOTA,0.9188310423294049
1599,1910,4,SOUTH DAKOTA,1.1852381233565448
1600,1910,5,SOUTH DAKOTA,2.368644396248602
1601,1910,6,SOUTH DAKOTA,3.478336984899857
1602,1910,7,SOUTH DAKOTA,2.3318945054023708
1603,1910,8,SOUTH DAKOTA,2.68824184354188
1604,1910,9,SOUTH DAKOTA,1.7445315249009554
1605,1910,10,SOUTH DAKOTA,1.0846290463225818
1606,1910,11,SOUTH DAKOTA,0.6700135641097298
1607,1910,12,SOUTH DAKOTA,0.41137293143232934
1608,1910,1,TEXAS,0.9717455448238073
1609,1910,2,TEXAS,1.3854901335400132
1610,1910,3,TEXAS,1.8764128117215357
1611,1910,4,TEXAS,2.4107738353123604
1612,1910,5,TEXAS,3.5569988498168907
1613,1910,6,TEXAS,2.0219476716336495
1614,1910,7,TEXAS,2.19401021734813
1615,1910,8,TEXAS,2.2398553515340627
1616,1910,9,TEXAS,2.3050091152596197
1617,1910,10,TEXAS,2.4014224034624907
1618,1910,11,TEXAS,1.634563470332922
1619,1910,12,TEXAS,1.6219809561027203
1620,1911,1,COLORADO,1.178544070751669
1621,1911,2,COLORADO,1.2084566166573232
1622,1911,3,COLORADO,1.265584581715849
1623,1911,4,COLORADO,1.6410259318996951
1624,1911,5,COLORADO,1.8973614603365916
1625,1911,6,COLORADO,1.6840503211490543
1626,1911,7,COLORADO,2.3892487836789615
1627,1911,8,COLORADO,1.8955545531265359
1628,1911,9,COLORADO,1.6815017280282867
1629,1911,10,COLORADO,1.4791945007601817
1630,1911,11,COLORADO,1.2006885503833953
1631,1911,12,COLORADO,0.9884955430695906
1632,1911,1,KANSAS,0.7660696119356569
1633,1911,2,KANSAS,1.7583261600953997
1634,1911,3,KANSAS,1.1338824175824185
1635,1911,4,KANSAS,1.837740235020496
1636,1911,5,KANSAS,3.305532124911756
1637,1911,6,KANSAS,2.206634752085862
1638,1911,7,KANSAS,3.2412881806331626
1639,1911,8,KANSAS,2.9746680096530906
1640,1911,9,KANSAS,2.8718599520943604
1641,1911,10,KANSAS,1.9212542862993889
1642,1911,11,KANSAS,1.4802158519615876
1643,1911,12,KANSAS,0.9551373145462945
1644,1911,1,MINNESOTA,0.7592221070579959
1645,1911,2,MINNESOTA,0.829026325238517
1646,1911,3,MINNESOTA,1.2188157528296197
1647,1911,4,MINNESOTA,1.7860392297830219
1648,1911,5,MINNESOTA,2.4817965631905774
1649,1911,6,MINNESOTA,3.8461681424412406
1650,1911,7,MINNESOTA,3.125365098628241
1651,1911,8,MINNESOTA,3.830198114363929
1652,1911,9,MINNESOTA,2.5704905194182266
1653,1911,10,MINNESOTA,2.1176405497030415
1654,1911,11,MINNESOTA,1.1304020110943311
1655,1911,12,MINNESOTA,0.9181160859993444
1656,1911,1,MONTANA,1.5140065975212693
1657,1911,2,MONTANA,1.1395976790447109
1658,1911,3,MONTANA,0.9537541284222043
1659,1911,4,MONTANA,2.049257982325651
1660,1911,5,MONTANA,2.451777909954735
1661,1911,6,MONTANA,2.968524367372995
1662,1911,7,MONTANA,1.846764945695797
1663,1911,8,MONTANA,1.472340055932646
1664,1911,9,MONTANA,2.062854511362603
1665,1911,10,MONTANA,1.399617632126567
1666,1911,11,MONTANA,2.0418670400379773
1667,1911,12,MONTANA,1.2275149402947008
1668,1911,1,NEBRASKA,0.6164848325242516
1669,1911,2,NEBRASKA,0.7402631571103282
1670,1911,3,NEBRASKA,1.2131238021451223
1671,1911,4,NEBRASKA,2.5656781988996875
1672,1911,5,NEBRASKA,2.53860155438871
1673,1911,6,NEBRASKA,3.5138130369136666
1674,1911,7,NEBRASKA,3.1523247006169504
1675,1911,8,NEBRASKA,2.8234789149458646
1676,1911,9,NEBRASKA,2.0919514244170276
1677,1911,10,NEBRASKA,2.0819325421851618
1678,1911,11,NEBRASKA,0.5854738235748802
1679,1911,12,NEBRASKA,0.7612652564889228
1680,1911,1,NORTH DAKOTA,0.5554413577863848
1681,1911,2,NORTH DAKOTA,0.5340068612722745
1682,1911,3,NORTH DAKOTA,0.9785594275621797
1683,1911,4,NORTH DAKOTA,1.4804472368042996
1684,1911,5,NORTH DAKOTA,1.9632215030520916
1685,1911,6,NORTH DAKOTA,3.5974279255665804
1686,1911,7,NORTH DAKOTA,2.4089455587388118
1687,1911,8,NORTH DAKOTA,2.274740032178906
1688,1911,9,NORTH DAKOTA,1.6591137265910296
1689,1911,10,NORTH DAKOTA,0.9586399142921732
1690,1911,11,NORTH DAKOTA,0.7162494917155482
1691,1911,12,NORTH DAKOTA,0.5113706105793875
1692,1911,1,OKLAHOMA,0.886179646337436
1693,1911,2,OKLAHOMA,2.520499756790785
1694,1911,3,OKLAHOMA,1.428672770125249
1695,1911,4,OKLAHOMA,3.129627333026225
1696,1911,5,OKLAHOMA,4.090422864505869
1697,1911,6,OKLAHOMA,2.692518558526523
1698,1911,7,OKLAHOMA,3.1949271945568594
1699,1911,8,OKLAHOMA,3.0331826396904256
1700,1911,9,OKLAHOMA,2.733984445463349
1701,1911,10,OKLAHOMA,2.3591680770403642
1702,1911,11,OKLAHOMA,1.536017237459429
1703,1911,12,OKLAHOMA,2.767394383177412
1704,1911,1,SOUTH DAKOTA,0.4715624713102521
1705,1911,2,SOUTH DAKOTA,0.5411307195903367
1706,1911,3,SOUTH DAKOTA,1.2897339133440646
1707,1911,4,SOUTH DAKOTA,1.5827153420867728
1708,1911,5,SOUTH DAKOTA,1.7973551482745571
1709,1911,6,SOUTH DAKOTA,3.1456080313101817
1710,1911,7,SOUTH DAKOTA,2.354769224129362
1711,1911,8,SOUTH DAKOTA,2.405133789181472
1712,1911,9,SOUTH DAKOTA,1.8256878860986843
1713,1911,10,SOUTH DAKOTA,1.8341175710009288
1714,1911,11,SOUTH DAKOTA,0.5312146295582547
1715,1911,12,SOUTH DAKOTA,0.4919211569833579
1716,1911,1,TEXAS,1.374723639966153
1717,1911,2,TEXAS,1.875721108382306
1718,1911,3,TEXAS,1.6505233818990255
1719,1911,4,TEXAS,3.1912264217134014
1720,1911,5,TEXAS,2.7961090521079797
1721,1911,6,TEXAS,1.6412515164007744
1722,1911,7,TEXAS,2.531233720659909
1723,1911,8,TEXAS,2.1521411764508347
1724,1911,9,TEXAS,1.8479037799671831
1725,1911,10,TEXAS,2.328759104358085
1726,1911,11,TEXAS,2.117949730664932
1727,1911,12,TEXAS,2.4746570442273748
1728,1912,1,COLORADO,1.0417377047099974
1729,1912,2,COLORADO,1.1651643521975297
1730,1912,3,COLORADO,1.9081555240810182
1731,1912,4,COLORADO,1.8053788560765387
1732,1912,5,COLORADO,2.0560756647986542
1733,1912,6,COLORADO,2.095077103766202
1734,1912,7,COLORADO,2.332215293536065
1735,1912,8,COLORADO,1.8254536990263213
1736,1912,9,COLORADO,1.670400265812326
1737,1912,10,COLORADO,1.453921529899051
1738,1912,11,COLORADO,0.9710573031628084
1739,1912,12,COLORADO,0.9837884079973772
1740,1912,1,KANSAS,0.5646225102372552
1741,1912,2,KANSAS,1.3536123661166481
1742,1912,3,KANSAS,2.1302150601404928
1743,1912,4,KANSAS,2.707683488953829
1744,1912,5,KANSAS,3.5546824786581914
1745,1912,6,KANSAS,3.5586619608265306
1746,1912,7,KANSAS,3.127823214659444
1747,1912,8,KANSAS,2.9719369106169466
1748,1912,9,KANSAS,2.9105146012779444
1749,1912,10,KANSAS,1.5590916276582707
1750,1912,11,KANSAS,1.127823360038465
1751,1912,12,KANSAS,0.7292791326311501
1752,1912,1,MINNESOTA,0.7112048379062657
1753,1912,2,MINNESOTA,0.6924110774575408
1754,1912,3,MINNESOTA,0.997125517998181
1755,1912,4,MINNESOTA,1.6430987722394914
1756,1912,5,MINNESOTA,3.2358673196229715
1757,1912,6,MINNESOTA,3.3160429159437252
1758,1912,7,MINNESOTA,3.6857650291271553
1759,1912,8,MINNESOTA,3.63031875484739
1760,1912,9,MINNESOTA,2.7605230258744133
1761,1912,10,MINNESOTA,1.6474095243623492
1762,1912,11,MINNESOTA,0.9691841883343895
1763,1912,12,MINNESOTA,0.8228287636960111
1764,1912,1,MONTANA,1.2287637691334174
1765,1912,2,MONTANA,1.1665170265246987
1766,1912,3,MONTANA,1.1281550869622434
1767,1912,4,MONTANA,1.696435727290315
1768,1912,5,MONTANA,2.478850039073818
1769,1912,6,MONTANA,2.953530312749131
1770,1912,7,MONTANA,1.6844133976166682
1771,1912,8,MONTANA,1.9612412053255666
1772,1912,9,MONTANA,2.009216619781629
1773,1912,10,MONTANA,1.4498549016212763
1774,1912,11,MONTANA,1.0698591028054036
1775,1912,12,MONTANA,1.2514528300847199
1776,1912,1,NEBRASKA,0.5185158922216655
1777,1912,2,NEBRASKA,0.7799328411071704
1778,1912,3,NEBRASKA,1.6484979348116438
1779,1912,4,NEBRASKA,2.1741773610769703
1780,1912,5,NEBRASKA,3.055089844271477
1781,1912,6,NEBRASKA,2.9845513214176136
1782,1912,7,NEBRASKA,2.7781012721710967
1783,1912,8,NEBRASKA,2.6886553000447715
1784,1912,9,NEBRASKA,2.2231113570752923
1785,1912,10,NEBRASKA,1.7862382806489845
1786,1912,11,NEBRASKA,0.643628929401658
1787,1912,12,NEBRASKA,0.35497931260005333
1788,1912,1,NORTH DAKOTA,0.45075982614555893
1789,1912,2,NORTH DAKOTA,0.5166694481849804
1790,1912,3,NORTH DAKOTA,0.7722225729479277
1791,1912,4,NORTH DAKOTA,1.5310324445548114
1792,1912,5,NORTH DAKOTA,3.326642931689475
1793,1912,6,NORTH DAKOTA,3.5214652070581938
1794,1912,7,NORTH DAKOTA,2.5466762757655803
1795,1912,8,NORTH DAKOTA,2.1685768541496513
1796,1912,9,NORTH DAKOTA,2.133463903468932
1797,1912,10,NORTH DAKOTA,1.0767960351127928
1798,1912,11,NORTH DAKOTA,0.49962086184855864
1799,1912,12,NORTH DAKOTA,0.5305913605101048
1800,1912,1,OKLAHOMA,1.191609934714115
1801,1912,2,OKLAHOMA,1.7483592918207305
1802,1912,3,OKLAHOMA,2.8499224809896906
1803,1912,4,OKLAHOMA,3.5636419054575335
1804,1912,5,OKLAHOMA,3.5975832392884386
1805,1912,6,OKLAHOMA,4.035995019517844
1806,1912,7,OKLAHOMA,2.557644514578633
1807,1912,8,OKLAHOMA,2.778797620600731
1808,1912,9,OKLAHOMA,3.017309287077315
1809,1912,10,OKLAHOMA,3.2614322852046183
1810,1912,11,OKLAHOMA,1.6140505932015008
1811,1912,12,OKLAHOMA,1.2122237815807375
1812,1912,1,SOUTH DAKOTA,0.5315586670960059
1813,1912,2,SOUTH DAKOTA,0.3734911876050871
1814,1912,3,SOUTH DAKOTA,1.042462831725408
1815,1912,4,SOUTH DAKOTA,1.9666837431348112
1816,1912,5,SOUTH DAKOTA,2.6809266117334407
1817,1912,6,SOUTH DAKOTA,2.57577671767742
1818,1912,7,SOUTH DAKOTA,3.0005120252683524
1819,1912,8,SOUTH DAKOTA,2.192471865449722
1820,1912,9,SOUTH DAKOTA,1.8520361363711415
1821,1912,10,SOUTH DAKOTA,0.9048717122557932
1822,1912,11,SOUTH DAKOTA,0.5435507837122152
1823,1912,12,SOUTH DAKOTA,0.47903324504909667
1824,1912,1,TEXAS,1.0574458865047993
1825,1912,2,TEXAS,1.9662990618509388
1826,1912,3,TEXAS,2.040982634808588
1827,1912,4,TEXAS,2.2598680619947187
1828,1912,5,TEXAS,2.7577357958846926
1829,1912,6,TEXAS,2.9818626083402937
1830,1912,7,TEXAS,2.489327057163351
1831,1912,8,TEXAS,2.0571252100140986
1832,1912,9,TEXAS,2.1995570790914307
1833,1912,10,TEXAS,2.867050784303529
1834,1912,11,TEXAS,1.693127684476037
1835,1912,12,TEXAS,2.266299307694073
1836,1913,1,COLORADO,1.0520083898516526
1837,1913,2,COLORADO,1.1504708716613314
1838,1913,3,COLORADO,1.198919351216731
1839,1913,4,COLORADO,1.677073011351669
1840,1913,5,COLORADO,1.9635480016899753
1841,1913,6,COLORADO,1.6834536528822048
1842,1913,7,COLORADO,2.239433035471548
1843,1913,8,COLORADO,1.9055435685892903
1844,1913,9,COLORADO,1.6113972241308567
1845,1913,10,COLORADO,1.1779065807089766
1846,1913,11,COLORADO,1.0172664648978975
1847,1913,12,COLORADO,1.6283957146556745
1848,1913,1,KANSAS,0.6062517309857773
1849,1913,2,KANSAS,1.0432818161898396
1850,1913,3,KANSAS,1.1741763232149451
1851,1913,4,KANSAS,2.479394738062636
1852,1913,5,KANSAS,3.695995496872354
1853,1913,6,KANSAS,3.186418692221677
1854,1913,7,KANSAS,3.0428917955542287
1855,1913,8,KANSAS,2.7426394023896887
1856,1913,9,KANSAS,3.1636600632304765
1857,1913,10,KANSAS,1.717935690674899
1858,1913,11,KANSAS,1.5124227804991275
1859,1913,12,KANSAS,1.50872868180634
1860,1913,1,MINNESOTA,0.6175958973276381
1861,1913,2,MINNESOTA,0.7034731796871639
1862,1913,3,MINNESOTA,1.0365197388478296
1863,1913,4,MINNESOTA,1.6679763186428547
1864,1913,5,MINNESOTA,3.6523468575408073
1865,1913,6,MINNESOTA,3.2818738014477
1866,1913,7,MINNESOTA,4.176605624905914
1867,1913,8,MINNESOTA,3.350792361489246
1868,1913,9,MINNESOTA,2.737739838877796
1869,1913,10,MINNESOTA,1.8458864012482028
1870,1913,11,MINNESOTA,0.9165299912081869
1871,1913,12,MINNESOTA,0.6008148105616388
1872,1913,1,MONTANA,1.4642423594909837
1873,1913,2,MONTANA,1.0774925183951025
1874,1913,3,MONTANA,1.36390825757589
1875,1913,4,MONTANA,1.2445833524073935
1876,1913,5,MONTANA,2.146633117071303
1877,1913,6,MONTANA,3.0429899949293464
1878,1913,7,MONTANA,1.4949630923176678
1879,1913,8,MONTANA,1.7681027579778021
1880,1913,9,MONTANA,1.390199471276648
1881,1913,10,MONTANA,1.566682323946039
1882,1913,11,MONTANA,1.216910638021184
1883,1913,12,MONTANA,1.096436883070738
1884,1913,1,NEBRASKA,0.5130626961772439
1885,1913,2,NEBRASKA,0.5768694362463265
1886,1913,3,NEBRASKA,1.0254062005171185
1887,1913,4,NEBRASKA,2.386035818234653
1888,1913,5,NEBRASKA,3.4836725775733894
1889,1913,6,NEBRASKA,3.341012090106147
1890,1913,7,NEBRASKA,2.6824431808369247
1891,1913,8,NEBRASKA,2.6954640159976093
1892,1913,9,NEBRASKA,1.869408271890663
1893,1913,10,NEBRASKA,0.8435061449598108
1894,1913,11,NEBRASKA,0.6872813594912353
1895,1913,12,NEBRASKA,1.0454761751859991
1896,1913,1,NORTH DAKOTA,0.48061843643182506
1897,1913,2,NORTH DAKOTA,0.46781032035465414
1898,1913,3,NORTH DAKOTA,0.6550935940708462
1899,1913,4,NORTH DAKOTA,1.6450702580337844
1900,1913,5,NORTH DAKOTA,1.9720954514951818
1901,1913,6,NORTH DAKOTA,3.3859464194808253
1902,1913,7,NORTH DAKOTA,2.3604657680480936
1903,1913,8,NORTH DAKOTA,2.267199281664811
1904,1913,9,NORTH DAKOTA,1.5964789083110278
1905,1913,10,NORTH DAKOTA,1.2608030298442223
1906,1913,11,NORTH DAKOTA,0.5115530237182635
1907,1913,12,NORTH DAKOTA,0.4137627071271244
1908,1913,1,OKLAHOMA,1.1386687157400646
1909,1913,2,OKLAHOMA,1.4765659697755333
1910,1913,3,OKLAHOMA,2.1153752220668967
1911,1913,4,OKLAHOMA,3.3049701957148425
1912,1913,5,OKLAHOMA,4.358612614725583
1913,1913,6,OKLAHOMA,3.9215016797043525
1914,1913,7,OKLAHOMA,2.636358747198276
1915,1913,8,OKLAHOMA,2.764553443374595
1916,1913,9,OKLAHOMA,3.435606899171948
1917,1913,10,OKLAHOMA,2.2788174048143937
1918,1913,11,OKLAHOMA,2.248639990898169
1919,1913,12,OKLAHOMA,2.6896073315688893
1920,1913,1,SOUTH DAKOTA,0.4585931650233808
1921,1913,2,SOUTH DAKOTA,0.3950918434032906
1922,1913,3,SOUTH DAKOTA,1.053802365403862
1923,1913,4,SOUTH DAKOTA,2.291430895844003
1924,1913,5,SOUTH DAKOTA,3.2639376783994205
1925,1913,6,SOUTH DAKOTA,3.044347223596962
1926,1913,7,SOUTH DAKOTA,2.4177393092949426
1927,1913,8,SOUTH DAKOTA,2.3871185692293593
1928,1913,9,SOUTH DAKOTA,1.2788181060617185
1929,1913,10,SOUTH DAKOTA,1.2034241914771064
1930,1913,11,SOUTH DAKOTA,0.5049087797152311
1931,1913,12,SOUTH DAKOTA,0.4858808893727042
1932,1913,1,TEXAS,1.4363683457133805
1933,1913,2,TEXAS,1.452195058430175
1934,1913,3,TEXAS,1.5356856400730832
1935,1913,4,TEXAS,2.1670819376385486
1936,1913,5,TEXAS,3.264845103119518
1937,1913,6,TEXAS,3.6096716367216533
1938,1913,7,TEXAS,2.1406346758075183
1939,1913,8,TEXAS,2.081674506299409
1940,1913,9,TEXAS,4.466043247593996
1941,1913,10,TEXAS,2.929964279628545
1942,1913,11,TEXAS,2.206663160486855
1943,1913,12,TEXAS,3.156749877289378
1944,1914,1,COLORADO,1.4106088571578632
1945,1914,2,COLORADO,1.137694423176216
1946,1914,3,COLORADO,1.1849815995844675
1947,1914,4,COLORADO,2.1778233635204485
1948,1914,5,COLORADO,2.5130347829308644
1949,1914,6,COLORADO,1.7585379357426856
1950,1914,7,COLORADO,2.4576757254260992
1951,1914,8,COLORADO,2.026422135760919
1952,1914,9,COLORADO,1.2689945248533496
1953,1914,10,COLORADO,1.657700754581022
1954,1914,11,COLORADO,0.9632739355898289
1955,1914,12,COLORADO,0.931431726760695
1956,1914,1,KANSAS,0.6619816624579876
1957,1914,2,KANSAS,0.9012187377969813
1958,1914,3,KANSAS,1.1922039926158066
1959,1914,4,KANSAS,2.93845800884653
1960,1914,5,KANSAS,3.7845373904521415
1961,1914,6,KANSAS,4.3850896108923285
1962,1914,7,KANSAS,2.321052738342873
1963,1914,8,KANSAS,2.8440738980538978
1964,1914,9,KANSAS,2.6906432252544654
1965,1914,10,KANSAS,1.759846404282475
1966,1914,11,KANSAS,0.8735537565442552
1967,1914,12,KANSAS,0.8068066672363723
1968,1914,1,MINNESOTA,0.7866338233562169
1969,1914,2,MINNESOTA,0.6733515479871531
1970,1914,3,MINNESOTA,1.1802776424200117
1971,1914,4,MINNESOTA,1.7074411196204873
1972,1914,5,MINNESOTA,2.221585132697278
1973,1914,6,MINNESOTA,4.608486782658587
1974,1914,7,MINNESOTA,3.2584699630875122
1975,1914,8,MINNESOTA,3.4223428848771458
1976,1914,9,MINNESOTA,2.691198111940109
1977,1914,10,MINNESOTA,1.5668840012327383
1978,1914,11,MINNESOTA,1.2719707339797501
1979,1914,12,MINNESOTA,0.9833783317505204
1980,1914,1,MONTANA,1.1750259586459726
1981,1914,2,MONTANA,1.3122622149369394
1982,1914,3,MONTANA,1.1442825058599886
1983,1914,4,MONTANA,1.8147751733710638
1984,1914,5,MONTANA,2.249498312585127
1985,1914,6,MONTANA,3.460803503315438
1986,1914,7,MONTANA,1.5248294507685716
1987,1914,8,MONTANA,1.4209138470887168
1988,1914,9,MONTANA,1.4532923550799213
1989,1914,10,MONTANA,1.4023355697420188
1990,1914,11,MONTANA,1.1943827766745292
1991,1914,12,MONTANA,1.2851553777361107
1992,1914,1,NEBRASKA,0.7790945683133299
1993,1914,2,NEBRASKA,0.5283968340811258
1994,1914,3,NEBRASKA,1.0409821065750373
1995,1914,4,NEBRASKA,2.293055137437161
1996,1914,5,NEBRASKA,3.4247399888641143
1997,1914,6,NEBRASKA,4.3134254881186775
1998,1914,7,NEBRASKA,2.6302386539441716
1999,1914,8,NEBRASKA,2.863708491095232
2000,1914,9,NEBRASKA,1.82644637488016
2001,1914,10,NEBRASKA,1.3374958708885845
2002,1914,11,NEBRASKA,0.5364996818713039
2003,1914,12,NEBRASKA,0.6716251151406983
2004,1914,1,NORTH DAKOTA,0.5199185535724499
2005,1914,2,NORTH DAKOTA,0.4475944371289961
2006,1914,3,NORTH DAKOTA,0.8276342386275013
2007,1914,4,NORTH DAKOTA,1.7033737710617416
2008,1914,5,NORTH DAKOTA,1.9909123889074931
2009,1914,6,NORTH DAKOTA,4.292691231421306
2010,1914,7,NORTH DAKOTA,2.3233442413458603
2011,1914,8,NORTH DAKOTA,2.4550553118900225
2012,1914,9,NORTH DAKOTA,1.5607357449139434
2013,1914,10,NORTH DAKOTA,1.0562024449879808
2014,1914,11,NORTH DAKOTA,0.5427102937498117
2015,1914,12,NORTH DAKOTA,0.48030251601609675
2016,1914,1,OKLAHOMA,1.3573010818776199
